Start,Year,Month,Day,Value
2018-06-11,2018,6,11,0.04318422634239205
2018-06-10,2018,6,10,-0.007455466186240045
2018-06-09,2018,6,9,0.10633424872234798
2018-06-08,2018,6,8,0.008295185126359073
2018-06-07,2018,6,7,0.004209101988772446
2018-06-06,2018,6,6,-0.010135826382413171
2018-06-05,2018,6,5,0.004545423763330447
2018-06-04,2018,6,4,-0.014052966846756831
2018-06-03,2018,6,3,0.023573389063400896
2018-06-02,2018,6,2,-0.012609409629639856
2018-06-01,2018,6,1,-0.00835832110456991
2018-05-31,2018,5,31,-0.0028524178010940204
2018-05-30,2018,5,30,-0.01239205632843543
2018-05-29,2018,5,29,0.008456226896360164
2018-05-28,2018,5,28,-0.04449798481066303
2018-05-27,2018,5,27,0.029587135997925174
2018-05-26,2018,5,26,-0.0019231176646545833
2018-05-25,2018,5,25,0.018715276489295718
2018-05-24,2018,5,24,0.01163531482792557
2018-05-23,2018,5,23,-0.00075798951061401
2018-05-22,2018,5,22,0.05918107028188402
2018-05-21,2018,5,21,0.04468111812115083
2018-05-20,2018,5,20,0.011836621784786061
2018-05-19,2018,5,19,-0.0327441247654523
2018-05-18,2018,5,18,0.0013787335945742996
2018-05-17,2018,5,17,-0.018098905722579772
2018-05-16,2018,5,16,0.031032086947600845
2018-05-15,2018,5,15,0.020380891791340616
2018-05-14,2018,5,14,0.02603432302191422
2018-05-13,2018,5,13,-0.0046435812297769274
2018-05-12,2018,5,12,-0.02462388309893626
2018-05-11,2018,5,11,-0.007752365326942012
2018-05-10,2018,5,10,0.07044450441916972
2018-05-09,2018,5,9,0.03158287297853235
2018-05-08,2018,5,8,-0.01009499653244994
2018-05-07,2018,5,7,0.014961673968810985
2018-05-06,2018,5,6,0.03088266757812974
2018-05-05,2018,5,5,0.020195046744960976
2018-05-04,2018,5,4,-0.014843552902583212
2018-05-03,2018,5,3,0.005189460496284326
2018-05-02,2018,5,2,-0.056058667755207736
2018-05-01,2018,5,1,-0.01526134915100208
2018-04-30,2018,4,30,0.0156544089237034
2018-04-29,2018,4,29,0.0185569805925212
2018-04-28,2018,4,28,-0.008120059329741025
2018-04-27,2018,4,27,-0.039673622071275005
2018-04-26,2018,4,26,0.03228304443175567
2018-04-25,2018,4,25,-0.04657418344157094
2018-04-24,2018,4,24,0.09363204035870254
2018-04-23,2018,4,23,-0.0849355206705038
2018-04-22,2018,4,22,-0.015449615224033764
2018-04-21,2018,4,21,0.010993866194812796
2018-04-20,2018,4,20,-0.00805823881679224
2018-04-19,2018,4,19,-0.06231227030511555
2018-04-18,2018,4,18,-0.01788470027813993
2018-04-17,2018,4,17,-0.030502713725242714
2018-04-16,2018,4,16,0.018705682328297613
2018-04-15,2018,4,15,0.0322560441353108
2018-04-14,2018,4,14,-0.04833634822072774
2018-04-13,2018,4,13,-0.00549049625825937
2018-04-12,2018,4,12,-0.005750517827783241
2018-04-11,2018,4,11,-0.12064756868663196
2018-04-10,2018,4,10,-0.012853600545156496
2018-04-09,2018,4,9,-0.01049125282305674
2018-04-08,2018,4,8,0.03311688439905858
2018-04-07,2018,4,7,-0.015368552591908724
2018-04-06,2018,4,6,-0.0379687405446969
2018-04-05,2018,4,5,0.027114636425725536
2018-04-04,2018,4,4,0.0031051889927891096
2018-04-03,2018,4,3,0.08591902425005671
2018-04-02,2018,4,2,-0.05416876005879878
2018-04-01,2018,4,1,-0.033257850668309885
2018-03-31,2018,3,31,0.018061734562907716
2018-03-30,2018,3,30,-0.010794214830475823
2018-03-29,2018,3,29,0.04234444600708187
2018-03-28,2018,3,28,0.10274994865587317
2018-03-27,2018,3,27,-0.0160435337815521
2018-03-26,2018,3,26,0.044859049117663474
2018-03-25,2018,3,25,0.03352940595025977
2018-03-24,2018,3,24,0.022708524932669505
2018-03-23,2018,3,23,0.023284355648300448
2018-03-22,2018,3,22,-0.01631744264126489
2018-03-21,2018,3,21,0.028979987890659586
2018-03-20,2018,3,20,-0.009539133017083756
2018-03-19,2018,3,19,-0.03479716276962108
2018-03-18,2018,3,18,-0.059512711448793
2018-03-17,2018,3,17,-0.023259717667436064
2018-03-16,2018,3,16,0.05040731829189227
2018-03-15,2018,3,15,-0.002793327520830502
2018-03-14,2018,3,14,-0.0036138506512148894
2018-03-13,2018,3,13,0.108449838642656
2018-03-12,2018,3,12,0.0008616859592169845
2018-03-11,2018,3,11,0.03768940527711173
2018-03-10,2018,3,10,-0.07319834251588908
2018-03-09,2018,3,9,0.04942400537522751
2018-03-08,2018,3,8,0.009379770553429978
2018-03-07,2018,3,7,0.055129845472338346
2018-03-06,2018,3,6,0.0706099478810156
2018-03-05,2018,3,5,0.07472462498834176
2018-03-04,2018,3,4,-0.0009707729215850947
2018-03-03,2018,3,3,-0.0018673125103241262
2018-03-02,2018,3,2,-0.035400522517637256
2018-03-01,2018,3,1,-0.015012997363422542
2018-02-28,2018,2,28,-0.04852855409563084
2018-02-27,2018,2,27,0.030686976804989996
2018-02-26,2018,2,26,-0.03456031929116676
2018-02-25,2018,2,25,-0.06699841526030781
2018-02-24,2018,2,24,0.014699090714108465
2018-02-23,2018,2,23,0.050011173862902325
2018-02-22,2018,2,22,-0.035498345634522366
2018-02-21,2018,2,21,0.06710524649539629
2018-02-20,2018,2,20,0.06925241242034019
2018-02-19,2018,2,19,-0.022468573107280676
2018-02-18,2018,2,18,-0.05658665677020913
2018-02-17,2018,2,17,0.047945525454602844
2018-02-16,2018,2,16,-0.07972948050292139
2018-02-15,2018,2,15,-0.012595338682052315
2018-02-14,2018,2,14,-0.06239083243876031
2018-02-13,2018,2,13,-0.1026828597862508
2018-02-12,2018,2,12,0.03276293394082508
2018-02-11,2018,2,11,-0.0901352835306497
2018-02-10,2018,2,10,0.06279812591816736
2018-02-09,2018,2,9,0.00691787257050791
2018-02-08,2018,2,8,-0.050535544999853244
2018-02-07,2018,2,7,-0.08439970573200029
2018-02-06,2018,2,6,0.023574792163918445
2018-02-05,2018,2,5,-0.11774934688192928
2018-02-04,2018,2,4,0.17862617761086597
2018-02-03,2018,2,3,0.10724329885170647
2018-02-02,2018,2,2,-0.047108065735463
2018-02-01,2018,2,1,0.04492737084506615
2018-01-31,2018,1,31,0.10990334436651139
2018-01-30,2018,1,30,-0.014977746843486628
2018-01-29,2018,1,29,0.11804978093592844
2018-01-28,2018,1,28,0.044563532642641235
2018-01-27,2018,1,27,-0.03593115848340567
2018-01-26,2018,1,26,-0.028580819519056888
2018-01-25,2018,1,25,0.008547238919923927
2018-01-24,2018,1,24,-0.036104378805838166
2018-01-23,2018,1,23,-0.001953421546048162
2018-01-22,2018,1,22,0.010759380684602249
2018-01-21,2018,1,21,0.050346409584820506
2018-01-20,2018,1,20,0.12126503178403958
2018-01-19,2018,1,19,-0.11812522794647862
2018-01-18,2018,1,18,-0.01856319140815721
2018-01-17,2018,1,17,-0.014766679552895567
2018-01-16,2018,1,16,0.027121570772315806
2018-01-15,2018,1,15,0.18480821956119797
2018-01-14,2018,1,14,0.0033506519823465197
2018-01-13,2018,1,13,0.05199570861501357
2018-01-12,2018,1,12,-0.032379465058676615
2018-01-11,2018,1,11,-0.04256585457459039
2018-01-10,2018,1,10,0.10953789137376546
2018-01-09,2018,1,9,-0.023806264625154228
2018-01-08,2018,1,8,0.033952447943036645
2018-01-07,2018,1,7,0.08176593633436191
2018-01-06,2018,1,6,0.03841213438308877
2018-01-05,2018,1,5,-0.010123012907151008
2018-01-04,2018,1,4,-0.11365804717093653
2018-01-03,2018,1,3,-0.005604393818126496
2018-01-02,2018,1,2,-0.009393010674596525
2018-01-01,2018,1,1,-0.09552905682404322
2017-12-31,2017,12,31,0.03306110115441108
2017-12-30,2017,12,30,-0.0973057025211066
2017-12-29,2017,12,29,0.13677726659193823
2017-12-28,2017,12,28,-0.01141819137221134
2017-12-27,2017,12,27,0.08947557881014845
2017-12-26,2017,12,26,0.01993103409396646
2017-12-25,2017,12,25,-0.1423428035679173
2017-12-24,2017,12,24,-0.010968096078705969
2017-12-23,2017,12,23,0.026339299775084868
2017-12-22,2017,12,22,-0.03499550473057589
2017-12-21,2017,12,21,0.13169746481520583
2017-12-20,2017,12,20,0.06074158316996936
2017-12-19,2017,12,19,0.06422451489950731
2017-12-18,2017,12,18,0.06720299816085173
2017-12-17,2017,12,17,0.011841449553449124
2017-12-16,2017,12,16,0.01403521090216131
2017-12-15,2017,12,15,-0.0959360759093304
2017-12-14,2017,12,14,-0.07012691275196303
2017-12-13,2017,12,13,-0.014070521024098781
2017-12-12,2017,12,12,0.03470658582330444
2017-12-11,2017,12,11,-0.0013719922969848142
2017-12-10,2017,12,10,-0.07480918254824509
2017-12-09,2017,12,9,-0.0315220152131257
2017-12-08,2017,12,8,0.09541093467166561
2017-12-07,2017,12,7,0.08551505369613288
2017-12-06,2017,12,6,-0.25091919908523685
2017-12-05,2017,12,5,-0.16728642494178914
2017-12-04,2017,12,4,-0.021393376163860722
2017-12-03,2017,12,3,-0.0296739215811872
2017-12-02,2017,12,2,-0.02258779811354472
2017-12-01,2017,12,1,-0.00767204881180561
2017-11-30,2017,11,30,-0.0653519276699921
2017-11-29,2017,11,29,-0.049184743018789945
2017-11-28,2017,11,28,0.038606674390518236
2017-11-27,2017,11,27,-0.03201094756145828
2017-11-26,2017,11,26,-0.050583740106707964
2017-11-25,2017,11,25,-0.05930572681678825
2017-11-24,2017,11,24,-0.06471777261554479
2017-11-23,2017,11,23,-0.02304755267159031
2017-11-22,2017,11,22,0.01912312736851618
2017-11-21,2017,11,21,-0.016590610921562998
2017-11-20,2017,11,20,0.01429223826779591
2017-11-19,2017,11,19,-0.02374509538810088
2017-11-18,2017,11,18,-0.030099998084022417
2017-11-17,2017,11,17,-0.006082574368962312
2017-11-16,2017,11,16,0.014155257143070088
2017-11-15,2017,11,15,-0.06941271633458435
2017-11-14,2017,11,14,-0.09677758409304893
2017-11-13,2017,11,13,-0.010509236241693642
2017-11-12,2017,11,12,-0.0933861762571464
2017-11-11,2017,11,11,0.05917539283029605
2017-11-10,2017,11,10,0.039642703447039906
2017-11-09,2017,11,9,0.07783217978384194
2017-11-08,2017,11,8,0.04614872091234723
2017-11-07,2017,11,7,-0.043355295677358185
2017-11-06,2017,11,6,-0.017261505165269142
2017-11-05,2017,11,5,0.04800130075180675
2017-11-04,2017,11,4,-0.00018664950105673483
2017-11-03,2017,11,3,-0.025238727320481047
2017-11-02,2017,11,2,-0.017297809837900857
2017-11-01,2017,11,1,-0.04806678598546732
2017-10-31,2017,10,31,-0.046703189588660265
2017-10-30,2017,10,30,-0.057001443665306795
2017-10-29,2017,10,29,0.009886255860207527
2017-10-28,2017,10,28,-0.06859463231215024
2017-10-27,2017,10,27,0.002322810186575097
2017-10-26,2017,10,26,0.024893000071394056
2017-10-25,2017,10,25,-0.029623240550694874
2017-10-24,2017,10,24,-0.03526308205056061
2017-10-23,2017,10,23,0.07324226797025624
2017-10-22,2017,10,22,0.012026244311380552
2017-10-21,2017,10,21,0.0027489085875451735
2017-10-20,2017,10,20,-0.005733092631267311
2017-10-19,2017,10,19,-0.057266978655601264
2017-10-18,2017,10,18,-0.014328447017735613
2017-10-17,2017,10,17,0.004001421635237534
2017-10-16,2017,10,16,0.018939569613365848
2017-10-15,2017,10,15,-0.007832429354904136
2017-10-14,2017,10,14,0.021535516948622657
2017-10-13,2017,10,13,-0.02556545171759872
2017-10-12,2017,10,12,-0.03557945016195063
2017-10-11,2017,10,11,-0.12431116061006797
2017-10-10,2017,10,10,-0.009020246693888012
2017-10-09,2017,10,9,0.0015886617365410416
2017-10-08,2017,10,8,-0.039154240854088584
2017-10-07,2017,10,7,-0.04304237222057772
2017-10-06,2017,10,6,-0.011923954914166757
2017-10-05,2017,10,5,-0.00876495097130281
2017-10-04,2017,10,4,-0.017789680207499714
2017-10-03,2017,10,3,0.017994802640803442
2017-10-02,2017,10,2,0.01660732073855442
2017-10-01,2017,10,1,-0.005271052178905222
2017-09-30,2017,9,30,-0.011141453091443765
2017-09-29,2017,9,29,-0.04372645530293795
2017-09-28,2017,9,28,0.011854586233644326
2017-09-27,2017,9,27,0.0051929192321651385
2017-09-26,2017,9,26,-0.07528872474290793
2017-09-25,2017,9,25,0.007265447303602457
2017-09-24,2017,9,24,-0.06134194040492069
2017-09-23,2017,9,23,0.02852118941751769
2017-09-22,2017,9,22,-0.04331414856186022
2017-09-21,2017,9,21,-0.001238550448976028
2017-09-20,2017,9,20,0.0759296826888054
2017-09-19,2017,9,19,0.0027861810278846377
2017-09-18,2017,9,18,0.031989702515820895
2017-09-17,2017,9,17,-0.12396008331888986
2017-09-16,2017,9,16,0.010416587337870098
2017-09-15,2017,9,15,0.005016753660871842
2017-09-14,2017,9,14,-0.14306807902011798
2017-09-13,2017,9,13,0.20733433484419628
2017-09-12,2017,9,12,0.06514006830406238
2017-09-11,2017,9,11,0.005182506710752932
2017-09-10,2017,9,10,-0.009804828372296015
2017-09-09,2017,9,9,0.02637508158993107
2017-09-08,2017,9,8,-0.0018799731699470357
2017-09-07,2017,9,7,0.08574049291872221
2017-09-06,2017,9,6,-0.0020964687412696748
2017-09-05,2017,9,5,-0.04653359631843301
2017-09-04,2017,9,4,-0.03725008886175196
2017-09-03,2017,9,3,0.08110669845971685
2017-09-02,2017,9,2,-0.0028045603935549224
2017-09-01,2017,9,1,0.06595927188062944
2017-08-31,2017,8,31,-0.03647451609651142
2017-08-30,2017,8,30,-0.029401576951769925
2017-08-29,2017,8,29,0.0016774215824089111
2017-08-28,2017,8,28,-0.043396689825033974
2017-08-27,2017,8,27,-0.0004656513724992095
2017-08-26,2017,8,26,-0.010657188471236978
2017-08-25,2017,8,25,0.007739654688439401
2017-08-24,2017,8,24,-0.004797185063324605
2017-08-23,2017,8,23,-0.04622643051150277
2017-08-22,2017,8,22,-0.012119097792815836
2017-08-21,2017,8,21,-0.024312984905643376
2017-08-20,2017,8,20,0.02650086037272814
2017-08-19,2017,8,19,0.022433645091647136
2017-08-18,2017,8,18,-0.017594959258461884
2017-08-17,2017,8,17,0.051967587328604736
2017-08-16,2017,8,16,0.005843873989581638
2017-08-15,2017,8,15,-0.045032764973237605
2017-08-14,2017,8,14,0.029329218456803474
2017-08-13,2017,8,13,-0.058219634184290214
2017-08-12,2017,8,12,-0.04523779005846862
2017-08-11,2017,8,11,-0.06073906450841626
2017-08-10,2017,8,10,-0.074720078421592
2017-08-09,2017,8,9,-0.01361538712515653
2017-08-08,2017,8,8,0.021773735166661368
2017-08-07,2017,8,7,-0.013249087524187075
2017-08-06,2017,8,6,-0.04733568436924607
2017-08-05,2017,8,5,0.011100306191073273
2017-08-04,2017,8,4,-0.11538689396525736
2017-08-03,2017,8,3,-0.03406057846537003
2017-08-02,2017,8,2,-0.032758538816128
2017-08-01,2017,8,1,0.0006266634432705587
2017-07-31,2017,7,31,0.05682936210081202
2017-07-30,2017,7,30,-0.04247984541887906
2017-07-29,2017,7,29,-0.008448689025125411
2017-07-28,2017,7,28,0.028644058465857825
2017-07-27,2017,7,27,-0.05016579352116679
2017-07-26,2017,7,26,-0.05543564266787371
2017-07-25,2017,7,25,0.017091482760636545
2017-07-24,2017,7,24,0.07000231747239472
2017-07-23,2017,7,23,-0.00955044708207442
2017-07-22,2017,7,22,0.028542122211996812
2017-07-21,2017,7,21,-0.05301078146865734
2017-07-20,2017,7,20,0.04988531674266472
2017-07-19,2017,7,19,-0.20466527400382084
2017-07-18,2017,7,18,0.020257018437909835
2017-07-17,2017,7,17,-0.04600753399884017
2017-07-16,2017,7,16,-0.1460340428038469
2017-07-15,2017,7,15,0.04308455740044437
2017-07-14,2017,7,14,0.10354255726335282
2017-07-13,2017,7,13,0.058395343937545974
2017-07-12,2017,7,12,0.016292843470175455
2017-07-11,2017,7,11,-0.02457194509264049
2017-07-10,2017,7,10,0.010885605814667798
2017-07-09,2017,7,9,0.06193228174891274
2017-07-08,2017,7,8,0.01977466677005424
2017-07-07,2017,7,7,-0.018520285202177966
2017-07-06,2017,7,6,0.035023603681365145
2017-07-05,2017,7,5,-0.0032535825751747183
2017-07-04,2017,7,4,5.764364317162318e-05
2017-07-03,2017,7,3,-0.013646239151546169
2017-07-02,2017,7,2,-0.021933372543593954
2017-07-01,2017,7,1,-0.030623713962466326
2017-06-30,2017,6,30,0.019568568447789758
2017-06-29,2017,6,29,0.02314671267556445
2017-06-28,2017,6,28,0.01576114279907781
2017-06-27,2017,6,27,-0.017860234029598132
2017-06-26,2017,6,26,-0.04639330386429741
2017-06-25,2017,6,25,0.06720011878493981
2017-06-24,2017,6,24,0.0077655580428102056
2017-06-23,2017,6,23,0.04886952457930249
2017-06-22,2017,6,22,-0.013355128913124403
2017-06-21,2017,6,21,-0.004149983168210802
2017-06-20,2017,6,20,0.009342788360703125
2017-06-19,2017,6,19,-0.04682923367224845
2017-06-18,2017,6,18,-0.017950381725393427
2017-06-17,2017,6,17,0.04173885332256866
2017-06-16,2017,6,16,-0.052943596056594266
2017-06-15,2017,6,15,-0.02426019353535036
2017-06-14,2017,6,14,0.017490172297358164
2017-06-13,2017,6,13,0.08357435143359737
2017-06-12,2017,6,12,-0.01794205807347904
2017-06-11,2017,6,11,0.10361220453454933
2017-06-10,2017,6,10,-0.004425990349649744
2017-06-09,2017,6,9,-0.04777187216832779
2017-06-08,2017,6,8,-0.0026836958546514467
2017-06-07,2017,6,7,-0.02531972709461261
2017-06-06,2017,6,6,0.047273917536296395
2017-06-05,2017,6,5,-0.06800538770659958
2017-06-04,2017,6,4,-0.060553949078413716
2017-06-03,2017,6,3,0.013774257375956722
2017-06-02,2017,6,2,-0.030128057527691432
2017-06-01,2017,6,1,-0.03250773651076866
2017-05-31,2017,5,31,-0.04805099200855967
2017-05-30,2017,5,30,-0.05831853541256393
2017-05-29,2017,5,29,0.040490001506844564
2017-05-28,2017,5,28,-0.04159738284873882
2017-05-27,2017,5,27,-0.06182953834576921
2017-05-26,2017,5,26,0.08373386377796255
2017-05-25,2017,5,25,0.05240297318416687
2017-05-24,2017,5,24,0.052022335118231844
2017-05-23,2017,5,23,-0.05315060971006691
2017-05-22,2017,5,22,-0.076671357915024
2017-05-21,2017,5,21,-0.05099633353364652
2017-05-20,2017,5,20,0.01596366269756011
2017-05-19,2017,5,19,-0.04420979451315965
2017-05-18,2017,5,18,-0.044016029326051864
2017-05-17,2017,5,17,-0.03830883283045061
2017-05-16,2017,5,16,-0.052340234602003655
2017-05-15,2017,5,15,0.003485546577588927
2017-05-14,2017,5,14,0.0356225842608362
2017-05-13,2017,5,13,-0.0048711087949095955
2017-05-12,2017,5,12,-0.04094890282870889
2017-05-11,2017,5,11,0.06923607893424233
2017-05-10,2017,5,10,-0.036864919991942635
2017-05-09,2017,5,9,-0.014811313985869212
2017-05-08,2017,5,8,-0.01810524676861558
2017-05-07,2017,5,7,-0.07613284376619411
2017-05-06,2017,5,6,-0.011349801564060513
2017-05-05,2017,5,5,-0.01455399438569227
2017-05-04,2017,5,4,-0.014214659599741886
2017-05-03,2017,5,3,-0.029849209676607202
2017-05-02,2017,5,2,-0.024463598367990613
2017-05-01,2017,5,1,-0.021104374507163293
2017-04-30,2017,4,30,-0.053860642335789244
2017-04-29,2017,4,29,-0.01976508840243163
2017-04-28,2017,4,28,-0.0035552291301046424
2017-04-27,2017,4,27,0.0008273967459651033
2017-04-26,2017,4,26,-0.02835104583810022
2017-04-25,2017,4,25,-0.012402029844807316
2017-04-24,2017,4,24,-0.011885736091555188
2017-04-23,2017,4,23,-0.03547614325933779
2017-04-22,2017,4,22,0.0207970101628705
2017-04-21,2017,4,21,-0.008632021222554798
2017-04-20,2017,4,20,0.006096609444792733
2017-04-19,2017,4,19,-0.01564646055176322
2017-04-18,2017,4,18,0.0014453196878427832
2017-04-17,2017,4,17,-0.014707186657417992
2017-04-16,2017,4,16,-0.009086459003745162
2017-04-15,2017,4,15,-0.009093017098694034
2017-04-14,2017,4,14,-0.003990963682760196
2017-04-13,2017,4,13,0.0010270368325162593
2017-04-12,2017,4,12,0.026872402604359635
2017-04-11,2017,4,11,0.00408043414811754
2017-04-10,2017,4,10,-0.01603485370487867
2017-04-09,2017,4,9,0.0012380877760111986
2017-04-08,2017,4,8,-0.01049212146540679
2017-04-07,2017,4,7,0.0004762188315492466
2017-04-06,2017,4,6,0.005992838417950175
2017-04-05,2017,4,5,-0.05110294069380217
2017-04-04,2017,4,4,0.007505141270143234
2017-04-03,2017,4,3,0.008316312116511959
2017-04-02,2017,4,2,-0.03584574836119714
2017-04-01,2017,4,1,-0.019942740919119295
2017-03-31,2017,3,31,-0.008207395506559578
2017-03-30,2017,3,30,-0.04307225728660047
2017-03-29,2017,3,29,0.012972359498244934
2017-03-28,2017,3,28,0.007483852730609364
2017-03-27,2017,3,27,-0.0010411245084105403
2017-03-26,2017,3,26,-0.08107718432865685
2017-03-25,2017,3,25,0.01019749952479021
2017-03-24,2017,3,24,-0.041479440097729636
2017-03-23,2017,3,23,0.1046170764740797
2017-03-22,2017,3,22,0.01058586028595343
2017-03-21,2017,3,21,0.06505774060519887
2017-03-20,2017,3,20,-0.06131966739781358
2017-03-19,2017,3,19,-0.014593633646198256
2017-03-18,2017,3,18,-0.06439351615750688
2017-03-17,2017,3,17,0.12196875730562518
2017-03-16,2017,3,16,0.07780646883196773
2017-03-15,2017,3,15,0.05006582622716049
2017-03-14,2017,3,14,-0.007631723804566448
2017-03-13,2017,3,13,-0.006723843101165805
2017-03-12,2017,3,12,-0.008446367994573656
2017-03-11,2017,3,11,-0.03854269941610955
2017-03-10,2017,3,10,-0.051319717785784036
2017-03-09,2017,3,9,0.062438653099770036
2017-03-08,2017,3,8,-0.031213808405425425
2017-03-07,2017,3,7,0.060608790106489785
2017-03-06,2017,3,6,0.039195570468544716
2017-03-05,2017,3,5,-0.004275580231545284
2017-03-04,2017,3,4,-0.009179612616637023
2017-03-03,2017,3,3,0.015354826837283397
2017-03-02,2017,3,2,-0.01883300797017462
2017-03-01,2017,3,1,-0.024208852208901455
2017-02-28,2017,2,28,-0.034720041108550426
2017-02-27,2017,2,27,-0.0006020086921934009
2017-02-26,2017,2,26,-0.011481828773926672
2017-02-25,2017,2,25,-0.0194401236219246
2017-02-24,2017,2,24,0.026518830801102844
2017-02-23,2017,2,23,0.0006642594603150087
2017-02-22,2017,2,22,-0.04968020198026668
2017-02-21,2017,2,21,-0.002212340742827834
2017-02-20,2017,2,20,-0.031646019719173246
2017-02-19,2017,2,19,-0.030788722829597326
2017-02-18,2017,2,18,0.006118322137029786
2017-02-17,2017,2,17,-0.006586109273777119
2017-02-16,2017,2,16,-0.018971072137119016
2017-02-15,2017,2,15,-0.019794452624465997
2017-02-14,2017,2,14,-0.002823063505127621
2017-02-13,2017,2,13,-0.013584052585554396
2017-02-12,2017,2,12,0.00810909911144364
2017-02-11,2017,2,11,0.005046822260290185
2017-02-10,2017,2,10,-0.014352367313192005
2017-02-09,2017,2,9,0.0031208795257438027
2017-02-08,2017,2,8,0.06817576726473629
2017-02-07,2017,2,7,-0.0016288105284001375
2017-02-06,2017,2,6,-0.02240197349842621
2017-02-05,2017,2,5,-0.00910905630061265
2017-02-04,2017,2,4,0.013733375341089982
2017-02-03,2017,2,3,-0.013344474564219944
2017-02-02,2017,2,2,-0.016732321696428798
2017-02-01,2017,2,1,-0.022548116785682915
2017-01-31,2017,1,31,-0.01894152010536576
2017-01-30,2017,1,30,-0.052703411347238216
2017-01-29,2017,1,29,-0.0013150417654754776
2017-01-28,2017,1,28,0.0022432238817238215
2017-01-27,2017,1,27,-0.001975728194311799
2017-01-26,2017,1,26,-0.0021506882653214987
2017-01-25,2017,1,25,-0.018131590099943473
2017-01-24,2017,1,24,-0.010048128038770976
2017-01-23,2017,1,23,0.0323289212173945
2017-01-22,2017,1,22,0.002176439823457166
2017-01-21,2017,1,21,-0.0019496870042132741
2017-01-20,2017,1,20,-0.02947173848112694
2017-01-19,2017,1,19,0.004906150095111528
2017-01-18,2017,1,18,-0.01848783478654159
2017-01-17,2017,1,17,0.02723709914084793
2017-01-16,2017,1,16,-0.08750524553362737
2017-01-15,2017,1,15,-0.01148968604474998
2017-01-14,2017,1,14,-0.0037889823623613594
2017-01-13,2017,1,13,0.005020841329850256
2017-01-12,2017,1,12,-0.021509613355226165
2017-01-11,2017,1,11,-0.03338867933302847
2017-01-10,2017,1,10,0.15292804107697577
2017-01-09,2017,1,9,-0.00473468946930744
2017-01-08,2017,1,8,0.007301935240151103
2017-01-07,2017,1,7,-0.001485844336722053
2017-01-06,2017,1,6,-0.0070368028341079025
2017-01-05,2017,1,5,0.11348194951024748
2017-01-04,2017,1,4,0.13227147119674587
2017-01-03,2017,1,3,-0.09969936022308801
2017-01-02,2017,1,2,-0.02158012366147144
2017-01-01,2017,1,1,-0.02378146574810014
2016-12-31,2016,12,31,-0.03485457148453275
2016-12-30,2016,12,30,-0.002589487841257565
2016-12-29,2016,12,29,0.01290349821113601
2016-12-28,2016,12,28,0.0022489326540089394
2016-12-27,2016,12,27,-0.04520281844492935
2016-12-26,2016,12,26,-0.027848806968131967
2016-12-25,2016,12,25,-0.011587872162446722
2016-12-24,2016,12,24,0.0021447221615336076
2016-12-23,2016,12,23,0.02522464994160334
2016-12-22,2016,12,22,-0.06339925013902992
2016-12-21,2016,12,21,-0.03865823760804421
2016-12-20,2016,12,20,-0.037811192191313125
2016-12-19,2016,12,19,-0.010494331633850607
2016-12-18,2016,12,18,-0.003258218696590376
2016-12-17,2016,12,17,0.0007109163910108407
2016-12-16,2016,12,16,-0.007495045288141711
2016-12-15,2016,12,15,-0.008463485983921437
2016-12-14,2016,12,14,0.003734553796293838
2016-12-13,2016,12,13,0.00048759107305063054
2016-12-12,2016,12,12,-0.00179925145913451
2016-12-11,2016,12,11,-0.013791541913395378
2016-12-10,2016,12,10,0.006683339386491127
2016-12-09,2016,12,9,-0.002635619858685878
2016-12-08,2016,12,8,-0.002136596525231127
2016-12-07,2016,12,7,-0.0036566532895232484
2016-12-06,2016,12,6,-0.005125395183480208
2016-12-05,2016,12,5,-0.007287458780949052
2016-12-04,2016,12,4,0.019379353563052426
2016-12-03,2016,12,3,-0.0031178972735732557
2016-12-02,2016,12,2,0.008518789318046949
2016-12-01,2016,12,1,-0.027612873118470382
2016-11-30,2016,11,30,-0.014396055425976328
2016-11-29,2016,11,29,-0.0135156257531035
2016-11-28,2016,11,28,9.650154715767911e-05
2016-11-27,2016,11,27,-0.005169808129084963
2016-11-26,2016,11,26,0.004950967291423858
2016-11-25,2016,11,25,0.008127412766041786
2016-11-24,2016,11,24,-0.001576178445236387
2016-11-23,2016,11,23,0.005563542066269633
2016-11-22,2016,11,22,0.0090659276598819
2016-11-21,2016,11,21,-0.01579971482737985
2016-11-20,2016,11,20,-0.011674422091502379
2016-11-19,2016,11,19,0.027632503639311246
2016-11-18,2016,11,18,0.0003964722009177635
2016-11-17,2016,11,17,-0.013966870246353125
2016-11-16,2016,11,16,0.003897427989654645
2016-11-15,2016,11,15,-0.04482896951460713
2016-11-14,2016,11,14,-0.0099265824719037
2016-11-13,2016,11,13,-0.0035587453859529106
2016-11-12,2016,11,12,0.004239760692553496
2016-11-11,2016,11,11,0.015966706835647493
2016-11-10,2016,11,10,-0.0013395007300092132
2016-11-09,2016,11,9,0.010695140424807903
2016-11-08,2016,11,8,-0.018248836934532164
2016-11-07,2016,11,7,-0.010180149887078827
2016-11-06,2016,11,6,0.012539087757369671
2016-11-05,2016,11,5,-0.011727049061983408
2016-11-04,2016,11,4,-0.00013363529242660377
2016-11-03,2016,11,3,-0.02154091499571109
2016-11-02,2016,11,2,0.07121623260215149
2016-11-01,2016,11,1,-0.01305595433954565
2016-10-31,2016,10,31,-0.03995465073374671
2016-10-30,2016,10,30,0.0012003896291847838
